,Country,CO2_Percent_Change,Forest_Area_Percent_Change,Predicted_Avg_Temp
758,Turkey,0,0.25,16.820227
759,Turkey,0,0,14.221968954248364
760,Turkey,0,0.25,16.820227
761,Turkey,0,-0.5,15.940729
762,Turkey,0,-1,15.411548
763,Turkey,-1,1,17.653086
764,Turkey,-1,0.5,16.979864
765,Turkey,-1,0.25,16.64332
766,Turkey,-1,0,16.317465
767,Turkey,-1,0.25,16.64332
768,Turkey,-1,-0.5,15.727652
769,Turkey,-1,-1,15.190303
770,Turkey,-2,1,17.476225
771,Turkey,-2,0.5,16.803
772,Turkey,-2,0.25,16.466413
773,Turkey,-2,0,16.130777
774,Turkey,-2,0.25,16.466413
775,Turkey,-2,-0.5,15.520957
776,Turkey,-2,-1,14.971254
777,Turkey,-5,1,16.964504
778,Turkey,-5,0.5,16.27241
779,Turkey,-5,0.25,15.935797
780,Turkey,-5,0,15.599185
781,Turkey,-5,0.25,15.935797
782,Turkey,-5,-0.5,14.940777
783,Turkey,-5,-1,14.347969
784,Switzerland,5,1,12.012693
785,Switzerland,5,0.5,11.017209
786,Switzerland,5,0.25,10.544569
787,Switzerland,5,0,10.082598
788,Switzerland,5,0.25,10.544569
789,Switzerland,5,-0.5,9.244089
790,Switzerland,5,-1,8.647136
791,Switzerland,2,1,11.327773
792,Switzerland,2,0.5,10.448633
793,Switzerland,2,0.25,10.050489
794,Switzerland,2,0,9.6983595
795,Switzerland,2,0.25,10.050489
796,Switzerland,2,-0.5,9.123099
797,Switzerland,2,-1,8.648002
798,Switzerland,1,1,11.160136
799,Switzerland,1,0.5,10.327293
800,Switzerland,1,0.25,9.96997
801,Switzerland,1,0,9.655898
802,Switzerland,1,0.25,9.96997
803,Switzerland,1,-0.5,9.15978
804,Switzerland,1,-1,8.712281
805,Switzerland,0,1,11.006441
806,Switzerland,0,0.5,10.249586
807,Switzerland,0,0.25,9.938764
808,Switzerland,0,0,8.646600000000001
809,Switzerland,0,0.25,9.938764
810,Switzerland,0,-0.5,9.201526
811,Switzerland,0,-1,8.8123865
812,Switzerland,-1,1,10.886813
813,Switzerland,-1,0.5,10.231059
814,Switzerland,-1,0.25,9.949516
815,Switzerland,-1,0,9.709516
816,Switzerland,-1,0.25,9.949516
817,Switzerland,-1,-0.5,9.276306
818,Switzerland,-1,-1,9.006589
819,Switzerland,-2,1,10.833275
820,Switzerland,-2,0.5,10.236785
821,Switzerland,-2,0.25,9.990411
822,Switzerland,-2,0,9.770436
823,Switzerland,-2,0.25,9.990411
824,Switzerland,-2,-0.5,9.39231
825,Switzerland,-2,-1,9.26135
826,Switzerland,-5,1,10.875331
827,Switzerland,-5,0.5,10.447492
828,Switzerland,-5,0.25,10.286195
829,Switzerland,-5,0,10.1958885
830,Switzerland,-5,0.25,10.286195
831,Switzerland,-5,-0.5,10.131873
832,Switzerland,-5,-1,10.198037
833,Indonesia,5,1,34.569946
834,Indonesia,5,0.5,35.303818
835,Indonesia,5,0.25,35.673347
836,Indonesia,5,0,36.043163
837,Indonesia,5,0.25,35.673347
838,Indonesia,5,-0.5,36.793793
839,Indonesia,5,-1,37.56716
840,Indonesia,2,1,33.33188
841,Indonesia,2,0.5,34.061615
842,Indonesia,2,0.25,34.428986
843,Indonesia,2,0,34.7997
844,Indonesia,2,0.25,34.428986
845,Indonesia,2,-0.5,35.57408
846,Indonesia,2,-1,36.43208
847,Indonesia,1,1,32.922993
848,Indonesia,1,0.5,33.65184
849,Indonesia,1,0.25,34.02277
850,Indonesia,1,0,34.401756
851,Indonesia,1,0.25,34.02277
852,Indonesia,1,-0.5,35.23169
853,Indonesia,1,-1,36.134144
854,Indonesia,0,1,32.51748
855,Indonesia,0,0.5,33.25147
856,Indonesia,0,0.25,33.63501
857,Indonesia,0,0,26.7396536643026
858,Indonesia,0,0.25,33.63501
859,Indonesia,0,-0.5,34.926285
860,Indonesia,0,-1,35.855408
861,Indonesia,-1,1,32.12229
862,Indonesia,-1,0.5,32.87606
863,Indonesia,-1,0.25,33.290993
864,Indonesia,-1,0,33.725517
865,Indonesia,-1,0.25,33.290993
866,Indonesia,-1,-0.5,34.6474
867,Indonesia,-1,-1,35.57667
868,Indonesia,-2,1,31.732409
869,Indonesia,-2,0.5,32.54678
870,Indonesia,-2,0.25,32.985844
871,Indonesia,-2,0,33.442703
872,Indonesia,-2,0.25,32.985844
873,Indonesia,-2,-0.5,34.368515
874,Indonesia,-2,-1,35.297935
875,Indonesia,-5,1,30.816687
876,Indonesia,-5,0.5,31.703411
877,Indonesia,-5,0.25,32.161163
878,Indonesia,-5,0,32.622757
879,Indonesia,-5,0.25,32.161163
880,Indonesia,-5,-0.5,33.568142
881,Indonesia,-5,-1,34.525135
882,Sweden,5,1,25.161396
883,Sweden,5,0.5,11.441781
884,Sweden,5,0.25,7.8791895
885,Sweden,5,0,8.219657
886,Sweden,5,0.25,7.8791895
887,Sweden,5,-0.5,20.159813
888,Sweden,5,-1,33.26649
889,Sweden,2,1,25.306276
890,Sweden,2,0.5,11.788338
891,Sweden,2,0.25,8.438477
892,Sweden,2,0,8.334795
893,Sweden,2,0.25,8.438477
894,Sweden,2,-0.5,19.98872
895,Sweden,2,-1,33.045525
896,Sweden,1,1,25.360632
897,Sweden,1,0.5,11.908938
898,Sweden,1,0.25,8.625622
899,Sweden,1,0,8.39007
900,Sweden,1,0.25,8.625622
901,Sweden,1,-0.5,19.931108
902,Sweden,1,-1,32.9801
903,Sweden,0,1,25.41784
904,Sweden,0,0.5,12.033833
905,Sweden,0,0.25,8.812767
906,Sweden,0,0,6.4329
907,Sweden,0,0.25,8.812767
908,Sweden,0,-0.5,19.871727
909,Sweden,0,-1,32.917286
910,Sweden,-1,1,25.475586
911,Sweden,-1,0.5,12.162059
912,Sweden,-1,0.25,8.999913
913,Sweden,-1,0,8.569368
914,Sweden,-1,0.25,8.999913
915,Sweden,-1,-0.5,19.815945
916,Sweden,-1,-1,32.856113
917,Sweden,-2,1,25.534931
918,Sweden,-2,0.5,12.293245
919,Sweden,-2,0.25,9.187059
920,Sweden,-2,0,8.679924
921,Sweden,-2,0.25,9.187059
922,Sweden,-2,-0.5,19.76493
923,Sweden,-2,-1,32.79494
924,Sweden,-5,1,25.731646
925,Sweden,-5,0.5,12.691186
926,Sweden,-5,0.25,9.750097
927,Sweden,-5,0,9.055946
928,Sweden,-5,0.25,9.750097
929,Sweden,-5,-0.5,19.611881
930,Sweden,-5,-1,32.61142
931,Spain,5,1,17.662699
932,Spain,5,0.5,17.275232
933,Spain,5,0.25,17.08209
934,Spain,5,0,16.890902
935,Spain,5,0.25,17.08209
936,Spain,5,-0.5,16.511427
937,Spain,5,-1,16.137451
938,Spain,2,1,18.157583
939,Spain,2,0.5,17.78919
940,Spain,2,0.25,17.6068
941,Spain,2,0,17.42441
942,Spain,2,0.25,17.6068
943,Spain,2,-0.5,17.061167
944,Spain,2,-1,16.705278
945,Spain,1,1,18.34994
946,Spain,1,0.5,17.98516
947,Spain,1,0.25,17.80277
948,Spain,1,0,17.622278
949,Spain,1,0.25,17.80277
950,Spain,1,-0.5,17.266367
951,Spain,1,-1,16.913353
952,Spain,0,1,18.545912
953,Spain,0,0.5,18.18339
954,Spain,0,0.25,18.003962
955,Spain,0,0,15.490025
956,Spain,0,0.25,18.003962
957,Spain,0,-0.5,17.478327
958,Spain,0,-1,17.132055
959,Spain,-1,1,18.75189
960,Spain,-1,0.5,18.399387
961,Spain,-1,0.25,18.224607
962,Spain,-1,0,18.049828
963,Spain,-1,0.25,18.224607
964,Spain,-1,-0.5,17.700686
965,Spain,-1,-1,17.35797
966,Spain,-2,1,18.970888
967,Spain,-2,0.5,18.62133
968,Spain,-2,0.25,18.44655
969,Spain,-2,0,18.27177
970,Spain,-2,0.25,18.44655
971,Spain,-2,-0.5,17.9266
972,Spain,-2,-1,17.594826
973,Spain,-5,1,19.669952
974,Spain,-5,0.5,19.333633
975,Spain,-5,0.25,19.167585
976,Spain,-5,0,19.00154
977,Spain,-5,0.25,19.167585
978,Spain,-5,-0.5,18.680094
979,Spain,-5,-1,18.370861
980,Benin,5,1,34.753395
981,Benin,5,0.5,35.140438
982,Benin,5,0.25,35.333958
983,Benin,5,0,35.532402
984,Benin,5,0.25,35.333958
985,Benin,5,-0.5,35.94259
986,Benin,5,-1,36.35681
987,Benin,2,1,34.246853
988,Benin,2,0.5,34.651524
989,Benin,2,0.25,34.856094
990,Benin,2,0,35.06066
991,Benin,2,0.25,34.856094
992,Benin,2,-0.5,35.47246
993,Benin,2,-1,35.892296
994,Benin,1,1,34.086433
995,Benin,1,0.5,34.495575
996,Benin,1,0.25,34.701694
997,Benin,1,0,34.90786
998,Benin,1,0.25,34.701694
999,Benin,1,-0.5,35.32208
1000,Benin,1,-1,35.74508
1001,Benin,0,1,33.933884
1002,Benin,0,0.5,34.34621
1003,Benin,0,0.25,34.552372
1004,Benin,0,0,27.557194444444445
1005,Benin,0,0.25,34.552372
1006,Benin,0,-0.5,35.171997
1007,Benin,0,-1,35.597862
1008,Benin,-1,1,33.78456
1009,Benin,-1,0.5,34.197983
1010,Benin,-1,0.25,34.404766
1011,Benin,-1,0,34.61155
1012,Benin,-1,0.25,34.404766
1013,Benin,-1,-0.5,35.02797
1014,Benin,-1,-1,35.455463
1015,Benin,-2,1,33.64214
1016,Benin,-2,0.5,34.055706
1017,Benin,-2,0.25,34.26249
1018,Benin,-2,0,34.469273
1019,Benin,-2,0.25,34.26249
1020,Benin,-2,-0.5,34.888176
1021,Benin,-2,-1,35.31541
1022,Benin,-5,1,33.219604
1023,Benin,-5,0.5,33.63769
1024,Benin,-5,0.25,33.847397
1025,Benin,-5,0,34.060867
1026,Benin,-5,0.25,33.847397
1027,Benin,-5,-0.5,34.4878
1028,Benin,-5,-1,34.92514
1029,Brazil,5,1,35.68528
1030,Brazil,5,0.5,35.900677
1031,Brazil,5,0.25,36.010174
1032,Brazil,5,0,36.124577
1033,Brazil,5,0.25,36.010174
1034,Brazil,5,-0.5,36.359467
1035,Brazil,5,-1,36.62415
1036,Brazil,2,1,33.415546
1037,Brazil,2,0.5,33.634533
1038,Brazil,2,0.25,33.74681
1039,Brazil,2,0,33.864254
1040,Brazil,2,0.25,33.74681
1041,Brazil,2,-0.5,34.144093
1042,Brazil,2,-1,34.450344
1043,Brazil,1,1,32.66016
1044,Brazil,1,0.5,32.87915
1045,Brazil,1,0.25,32.993374
1046,Brazil,1,0,33.12164
1047,Brazil,1,0.25,32.993374
1048,Brazil,1,-0.5,33.42113
1049,Brazil,1,-1,33.757225
1050,Brazil,0,1,31.904776
1051,Brazil,0,0.5,32.12808
1052,Brazil,0,0.25,32.254482
1053,Brazil,0,0,23.18167916666667
1054,Brazil,0,0.25,32.254482
1055,Brazil,0,-0.5,32.72196
1056,Brazil,0,-1,33.076405
1057,Brazil,-1,1,31.150301
1058,Brazil,-1,0.5,31.388245
1059,Brazil,-1,0.25,31.52481
1060,Brazil,-1,0,31.692701
1061,Brazil,-1,0.25,31.52481
1062,Brazil,-1,-0.5,32.03089
1063,Brazil,-1,-1,32.395794
1064,Brazil,-2,1,30.412357
1065,Brazil,-2,0.5,30.667492
1066,Brazil,-2,0.25,30.831444
1067,Brazil,-2,0,30.999435
1068,Brazil,-2,0.25,30.831444
1069,Brazil,-2,-0.5,31.350069
1070,Brazil,-2,-1,31.725403
1071,Brazil,-5,1,28.302046
1072,Brazil,-5,0.5,28.62622
1073,Brazil,-5,0.25,28.803848
1074,Brazil,-5,0,28.986912
1075,Brazil,-5,0.25,28.803848
1076,Brazil,-5,-0.5,29.371407
1077,Brazil,-5,-1,29.77644
1078,Burkina Faso,5,1,33.5901
1079,Burkina Faso,5,0.5,34.294483
1080,Burkina Faso,5,0.25,34.646683
1081,Burkina Faso,5,0,35.00047
1082,Burkina Faso,5,0.25,34.646683
1083,Burkina Faso,5,-0.5,35.753696
1084,Burkina Faso,5,-1,36.51157
1085,Burkina Faso,2,1,32.93117
1086,Burkina Faso,2,0.5,33.63556
1087,Burkina Faso,2,0.25,33.992504
1088,Burkina Faso,2,0,34.36973
1089,Burkina Faso,2,0.25,33.992504
1090,Burkina Faso,2,-0.5,35.12777
1091,Burkina Faso,2,-1,35.885807
1092,Burkina Faso,1,1,32.71153
1093,Burkina Faso,1,0.5,33.415916
1094,Burkina Faso,1,0.25,33.782124
1095,Burkina Faso,1,0,34.161144
1096,Burkina Faso,1,0.25,33.782124
1097,Burkina Faso,1,-0.5,34.919178
1098,Burkina Faso,1,-1,35.677216
1099,Burkina Faso,0,1,32.491886
1100,Burkina Faso,0,0.5,33.19865
1101,Burkina Faso,0,0.25,33.573536
1102,Burkina Faso,0,0,28.404875
1103,Burkina Faso,0,0.25,33.573536
1104,Burkina Faso,0,-0.5,34.71059
1105,Burkina Faso,0,-1,35.468628
1106,Burkina Faso,-1,1,32.272243
1107,Burkina Faso,-1,0.5,32.98593
1108,Burkina Faso,-1,0.25,33.36495
1109,Burkina Faso,-1,0,33.74397
1110,Burkina Faso,-1,0.25,33.36495
1111,Burkina Faso,-1,-0.5,34.502003
1112,Burkina Faso,-1,-1,35.260605
1113,Burkina Faso,-2,1,32.052773
1114,Burkina Faso,-2,0.5,32.77734
1115,Burkina Faso,-2,0.25,33.15636
1116,Burkina Faso,-2,0,33.53538
1117,Burkina Faso,-2,0.25,33.15636
1118,Burkina Faso,-2,-0.5,34.293415
1119,Burkina Faso,-2,-1,35.05697
1120,Burkina Faso,-5,1,31.39745
1121,Burkina Faso,-5,0.5,32.151577
1122,Burkina Faso,-5,0.25,32.530598
1123,Burkina Faso,-5,0,32.90962
1124,Burkina Faso,-5,0.25,32.530598
1125,Burkina Faso,-5,-0.5,33.667652
1126,Burkina Faso,-5,-1,34.454044
1127,Japan,5,1,13.941440952380953
1128,Japan,5,0.5,13.941440952380953
1129,Japan,5,0.25,13.941440952380953
1130,Japan,5,0,13.941440952380953
1131,Japan,5,0.25,13.941440952380953
1132,Japan,5,-0.5,13.941440952380953
1133,Japan,5,-1,13.941440952380953
1134,Japan,2,1,13.941440952380953
1135,Japan,2,0.5,13.941440952380953
1136,Japan,2,0.25,13.941440952380953
1137,Japan,2,0,13.941440952380953
1138,Japan,2,0.25,13.941440952380953
1139,Japan,2,-0.5,13.941440952380953
1140,Japan,2,-1,13.941440952380953
1141,Japan,1,1,13.941440952380953
1142,Japan,1,0.5,13.941440952380953
1143,Japan,1,0.25,13.941440952380953
1144,Japan,1,0,13.941440952380953
1145,Japan,1,0.25,13.941440952380953
1146,Japan,1,-0.5,13.941440952380953
1147,Japan,1,-1,13.941440952380953
1148,Japan,0,1,13.941440952380953
1149,Japan,0,0.5,13.941440952380953
1150,Japan,0,0.25,13.941440952380953
1151,Japan,0,0,13.941440952380953
1152,Japan,0,0.25,13.941440952380953
1153,Japan,0,-0.5,13.941440952380953
1154,Japan,0,-1,13.941440952380953
1155,Japan,-1,1,13.941440952380953
1156,Japan,-1,0.5,13.941440952380953
1157,Japan,-1,0.25,13.941440952380953
1158,Japan,-1,0,13.941440952380953
1159,Japan,-1,0.25,13.941440952380953
1160,Japan,-1,-0.5,13.941440952380953
1161,Japan,-1,-1,13.941440952380953
1162,Japan,-2,1,13.941440952380953
1163,Japan,-2,0.5,13.941440952380953
1164,Japan,-2,0.25,13.941440952380953
1165,Japan,-2,0,13.941440952380953
1166,Japan,-2,0.25,13.941440952380953
1167,Japan,-2,-0.5,13.941440952380953
1168,Japan,-2,-1,13.941440952380953
1169,Japan,-5,1,13.941440952380953
1170,Japan,-5,0.5,13.941440952380953
1171,Japan,-5,0.25,13.941440952380953
1172,Japan,-5,0,13.941440952380953
1173,Japan,-5,0.25,13.941440952380953
1174,Japan,-5,-0.5,13.941440952380953
1175,Japan,-5,-1,13.941440952380953
1176,Guinea,5,1,29.587748
1177,Guinea,5,0.5,30.611792
1178,Guinea,5,0.25,31.128813
1179,Guinea,5,0,31.663015
1180,Guinea,5,0.25,31.128813
1181,Guinea,5,-0.5,32.7622
1182,Guinea,5,-1,33.861454
1183,Guinea,2,1,28.617613
1184,Guinea,2,0.5,29.663286
1185,Guinea,2,0.25,30.212915
1186,Guinea,2,0,30.762547
1187,Guinea,2,0.25,30.212915
1188,Guinea,2,-0.5,31.861803
1189,Guinea,2,-1,32.968456
1190,Guinea,1,1,28.299189
1191,Guinea,1,0.5,29.363155
1192,Guinea,1,0.25,29.912785
1193,Guinea,1,0,30.462412
1194,Guinea,1,0.25,29.912785
1195,Guinea,1,-0.5,31.561672
1196,Guinea,1,-1,32.67697
1197,Guinea,0,1,27.981226
1198,Guinea,0,0.5,29.063023
1199,Guinea,0,0.25,29.61265
1200,Guinea,0,0,26.134333333333334
1201,Guinea,0,0.25,29.61265
1202,Guinea,0,-0.5,31.263796
1203,Guinea,0,-1,32.385777
1204,Guinea,-1,1,27.665005
1205,Guinea,-1,0.5,28.762892
1206,Guinea,-1,0.25,29.31252
1207,Guinea,-1,0,29.86215
1208,Guinea,-1,0.25,29.31252
1209,Guinea,-1,-0.5,30.972311
1210,Guinea,-1,-1,32.098396
1211,Guinea,-2,1,27.363503
1212,Guinea,-2,0.5,28.462759
1213,Guinea,-2,0.25,29.012388
1214,Guinea,-2,0,29.56202
1215,Guinea,-2,0.25,29.012388
1216,Guinea,-2,-0.5,30.681147
1217,Guinea,-2,-1,31.821854
1218,Guinea,-5,1,26.463106
1219,Guinea,-5,0.5,27.562983
1220,Guinea,-5,0.25,28.124193
1221,Guinea,-5,0,28.691082
1222,Guinea,-5,0.25,28.124193
1223,Guinea,-5,-0.5,29.858824
1224,Guinea,-5,-1,31.037622
1225,Singapore,5,1,28.820576
1226,Singapore,5,0.5,27.434267
1227,Singapore,5,0.25,26.745546
1228,Singapore,5,0,26.06404
1229,Singapore,5,0.25,26.745546
1230,Singapore,5,-0.5,24.776627
1231,Singapore,5,-1,23.536848
1232,Singapore,2,1,29.938665
1233,Singapore,2,0.5,28.606815
1234,Singapore,2,0.25,27.94832
1235,Singapore,2,0,27.30918
1236,Singapore,2,0.25,27.94832
1237,Singapore,2,-0.5,26.10004
1238,Singapore,2,-1,24.92068
1239,Singapore,1,1,30.404594
1240,Singapore,1,0.5,29.084026
1241,Singapore,1,0.25,28.428354
1242,Singapore,1,0,27.793203
1243,Singapore,1,0.25,28.428354
1244,Singapore,1,-0.5,26.584223
1245,Singapore,1,-1,25.482704
1246,Singapore,0,1,30.881807
1247,Singapore,0,0.5,29.561237
1248,Singapore,0,0.25,28.911558
1249,Singapore,0,0,27.303583333333332
1250,Singapore,0,0.25,28.911558
1251,Singapore,0,-0.5,27.126953
1252,Singapore,0,-1,26.071428
1253,Singapore,-1,1,31.359018
1254,Singapore,-1,0.5,30.03845
1255,Singapore,-1,0.25,29.406841
1256,Singapore,-1,0,28.809137
1257,Singapore,-1,0.25,29.406841
1258,Singapore,-1,-0.5,27.713655
1259,Singapore,-1,-1,26.690172
1260,Singapore,-2,1,31.83623
1261,Singapore,-2,0.5,30.541346
1262,Singapore,-2,0.25,29.943691
1263,Singapore,-2,0,29.385702
1264,Singapore,-2,0.25,29.943691
1265,Singapore,-2,-0.5,28.326315
1266,Singapore,-2,-1,27.331938
1267,Singapore,-5,1,33.42817
1268,Singapore,-5,0.5,32.284702
1269,Singapore,-5,0.25,31.767939
1270,Singapore,-5,0,31.272821
1271,Singapore,-5,0.25,31.767939
1272,Singapore,-5,-0.5,30.29494
1273,Singapore,-5,-1,29.356863
1274,Sri Lanka,5,1,36.452126
1275,Sri Lanka,5,0.5,37.55232
1276,Sri Lanka,5,0.25,38.120052
1277,Sri Lanka,5,0,38.693462
1278,Sri Lanka,5,0.25,38.120052
1279,Sri Lanka,5,-0.5,39.84028
1280,Sri Lanka,5,-1,41.014656
1281,Sri Lanka,2,1,35.136517
1282,Sri Lanka,2,0.5,36.241947
1283,Sri Lanka,2,0.25,36.80943
1284,Sri Lanka,2,0,37.382107
1285,Sri Lanka,2,0.25,36.80943
1286,Sri Lanka,2,-0.5,38.538532
1287,Sri Lanka,2,-1,39.72997
1288,Sri Lanka,1,1,34.70264
1289,Sri Lanka,1,0.5,35.808277
1290,Sri Lanka,1,0.25,36.37592
1291,Sri Lanka,1,0,36.948635
1292,Sri Lanka,1,0.25,36.37592
1293,Sri Lanka,1,-0.5,38.110096
1294,Sri Lanka,1,-1,39.308567
1295,Sri Lanka,0,1,34.268764
1296,Sri Lanka,0,0.5,35.374607
1297,Sri Lanka,0,0.25,35.942413
1298,Sri Lanka,0,0,27.734787037037037
1299,Sri Lanka,0,0.25,35.942413
1300,Sri Lanka,0,-0.5,37.68263
1301,Sri Lanka,0,-1,38.887287
1302,Sri Lanka,-1,1,33.838917
1303,Sri Lanka,-1,0.5,34.942326
1304,Sri Lanka,-1,0.25,35.511257
1305,Sri Lanka,-1,0,36.092075
1306,Sri Lanka,-1,0.25,35.511257
1307,Sri Lanka,-1,-0.5,37.256256
1308,Sri Lanka,-1,-1,38.466297
1309,Sri Lanka,-2,1,33.4096
1310,Sri Lanka,-2,0.5,34.513214
1311,Sri Lanka,-2,0.25,35.087666
1312,Sri Lanka,-2,0,35.66892
1313,Sri Lanka,-2,0.25,35.087666
1314,Sri Lanka,-2,-0.5,36.83055
1315,Sri Lanka,-2,-1,38.04881
1316,Sri Lanka,-5,1,32.136948
1317,Sri Lanka,-5,0.5,33.259945
1318,Sri Lanka,-5,0.25,33.83701
1319,Sri Lanka,-5,0,34.417664
1320,Sri Lanka,-5,0.25,33.83701
1321,Sri Lanka,-5,-0.5,35.578674
1322,Sri Lanka,-5,-1,36.834873
1323,Dominican Republic,5,1,35.70218
1324,Dominican Republic,5,0.5,35.073105
1325,Dominican Republic,5,0.25,34.758568
1326,Dominican Republic,5,0,34.444035
1327,Dominican Republic,5,0.25,34.758568
1328,Dominican Republic,5,-0.5,33.826416
1329,Dominican Republic,5,-1,33.230312
1330,Dominican Republic,2,1,33.56904
1331,Dominican Republic,2,0.5,32.934334
1332,Dominican Republic,2,0.25,32.61797
1333,Dominican Republic,2,0,32.301933
1334,Dominican Republic,2,0.25,32.61797
1335,Dominican Republic,2,-0.5,31.671621
1336,Dominican Republic,2,-1,31.046457
1337,Dominican Republic,1,1,32.887196
1338,Dominican Republic,1,0.5,32.250793
1339,Dominican Republic,1,0.25,31.932716
1340,Dominican Republic,1,0,31.614637
1341,Dominican Republic,1,0.25,31.932716
1342,Dominican Republic,1,-0.5,30.97848
1343,Dominican Republic,1,-1,30.343336
1344,Dominican Republic,0,1,32.228966
1345,Dominican Republic,0,0.5,31.57603
1346,Dominican Republic,0,0.25,31.255747
1347,Dominican Republic,0,0,26.725129629629627
1348,Dominican Republic,0,0.25,31.255747
1349,Dominican Republic,0,-0.5,30.298384
1350,Dominican Republic,0,-1,29.66223
1351,Dominican Republic,-1,1,31.587925
1352,Dominican Republic,-1,0.5,30.90709
1353,Dominican Republic,-1,0.25,30.585161
1354,Dominican Republic,-1,0,30.264874
1355,Dominican Republic,-1,0.25,30.585161
1356,Dominican Republic,-1,-0.5,29.624296
1357,Dominican Republic,-1,-1,28.983723
1358,Dominican Republic,-2,1,30.953096
1359,Dominican Republic,-2,0.5,30.268936
1360,Dominican Republic,-2,0.25,29.926943
1361,Dominican Republic,-2,0,29.599169
1362,Dominican Republic,-2,0.25,29.926943
1363,Dominican Republic,-2,-0.5,28.958021
1364,Dominican Republic,-2,-1,28.31687
1365,Dominican Republic,-5,1,29.1547
1366,Dominican Republic,-5,0.5,28.448301
1367,Dominican Republic,-5,0.25,28.095104
1368,Dominican Republic,-5,0,27.741907
1369,Dominican Republic,-5,0.25,28.095104
1370,Dominican Republic,-5,-0.5,27.047472
1371,Dominican Republic,-5,-1,26.37482
1372,China,5,1,15.822915
1373,China,5,0.5,15.471185
1374,China,5,0.25,15.300077
1375,China,5,0,15.133168
1376,China,5,0.25,15.300077
1377,China,5,-0.5,14.809915
1378,China,5,-1,14.494258
1379,China,2,1,15.781825
1380,China,2,0.5,15.429835
1381,China,2,0.25,15.254043
1382,China,2,0,15.07825
1383,China,2,0.25,15.254043
1384,China,2,-0.5,14.729684
1385,China,2,-1,14.398352
1386,China,1,1,15.768128
1387,China,1,0.5,15.416266
1388,China,1,0.25,15.240474
1389,China,1,0,15.064681
1390,China,1,0.25,15.240474
1391,China,1,-0.5,14.714064
1392,China,1,-1,14.373153
1393,China,0,1,15.754432
1394,China,0,0.5,15.402698
1395,China,0,0.25,15.226905
1396,China,0,0,13.102744031221304
1397,China,0,0.25,15.226905
1398,China,0,-0.5,14.699527
1399,China,0,-1,14.354895
1400,China,-1,1,15.740676
1401,China,-1,0.5,15.389129
1402,China,-1,0.25,15.213336
1403,China,-1,0,15.037541
1404,China,-1,0.25,15.213336
1405,China,-1,-0.5,14.685958
1406,China,-1,-1,14.33686
1407,China,-2,1,15.726963
1408,China,-2,0.5,15.375546
1409,China,-2,0.25,15.199765
1410,China,-2,0,15.023974
1411,China,-2,0.25,15.199765
1412,China,-2,-0.5,14.67239
1413,China,-2,-1,14.321239
1414,China,-5,1,15.685894
1415,China,-5,0.5,15.334479
1416,China,-5,0.25,15.158771
1417,China,-5,0,14.983061
1418,China,-5,0.25,15.158771
1419,China,-5,-0.5,14.631645
1420,China,-5,-1,14.280096
1421,Niger,5,1,34.76037
1422,Niger,5,0.5,34.817398
1423,Niger,5,0.25,34.845913
1424,Niger,5,0,34.874428
1425,Niger,5,0.25,34.845913
1426,Niger,5,-0.5,34.931454
1427,Niger,5,-1,34.988487
1428,Niger,2,1,33.22292
1429,Niger,2,0.5,33.279945
1430,Niger,2,0.25,33.308464
1431,Niger,2,0,33.336975
1432,Niger,2,0.25,33.308464
1433,Niger,2,-0.5,33.394005
1434,Niger,2,-1,33.45781
1435,Niger,1,1,32.71045
1436,Niger,1,0.5,32.76748
1437,Niger,1,0.25,32.795994
1438,Niger,1,0,32.827713
1439,Niger,1,0.25,32.795994
1440,Niger,1,-0.5,32.893562
1441,Niger,1,-1,32.965492
